FlightDate,Reporting_Airline,Origin,Dest,Tail_Number,CRSDepTime,DayOfWeek,Distance,ArrDelayMinutes,Cancelled
2023-01-06,B6,ORD,DEN,N173DL,1800,5,615,33.9,0
2023-01-06,NK,ATL,SEA,N225DL,1200,5,1071,1.0,0
2023-01-06,UA,BOS,DEN,N303DL,0600,5,1398,9.3,0
2023-01-06,AA,LAX,JFK,N383DL,2000,5,433,0.0,0
2023-01-06,DL,SEA,BOS,N152DL,1200,5,2256,0.0,0
2023-01-06,B6,MSP,LAX,N158DL,0900,5,782,0.0,0
2023-01-06,DL,MIA,ATL,N389DL,0700,5,2124,60.5,0
2023-01-06,B6,JFK,BOS,N184DL,2000,5,287,4.8,0
2023-01-06,WN,LAX,BOS,N140DL,0500,5,1704,0.0,0
2023-01-06,NK,JFK,ORD,N254DL,0800,5,533,0.0,0
2023-01-06,DL,ATL,ORD,N226DL,1300,5,945,0.0,0
2023-01-06,NK,DEN,ORD,N157DL,0500,5,1080,50.1,0
2023-01-06,NK,ORD,LAX,N190DL,0800,5,1429,0.0,0
2023-01-06,NK,MIA,LAX,N263DL,1800,5,512,2.3,0
2023-01-06,NK,LAX,DEN,N199DL,1200,5,1726,0.5,0
2023-01-06,AA,ATL,MSP,N263DL,1000,5,406,0.0,0
2023-01-06,NK,ATL,ORD,N329DL,0800,5,2438,2.2,0
2023-01-06,B6,LAX,SEA,N329DL,2100,5,2038,0.0,0
2023-01-06,B6,MIA,SEA,N149DL,1500,5,1184,2.6,0
2023-01-06,AA,SEA,ORD,N129DL,0800,5,1834,0.0,0
2023-01-06,DL,DFW,MSP,N233DL,1900,5,756,0.0,0
2023-01-06,B6,BOS,DEN,N312DL,0800,5,2176,1.5,0
2023-01-06,NK,DEN,SEA,N315DL,0600,5,1859,0.0,0
2023-01-06,UA,ORD,SEA,N202DL,0700,5,284,0.0,0
2023-01-06,B6,MSP,JFK,N189DL,1300,5,2190,0.0,0
2023-01-06,NK,LAX,DEN,N221DL,1600,5,1543,7.7,0
2023-01-06,DL,SEA,DEN,N333DL,1200,5,830,2.6,0
2023-01-06,AA,SEA,MIA,N222DL,1800,5,874,0.0,0
2023-01-06,UA,ATL,DEN,N372DL,2000,5,1922,0.0,0
2023-01-06,AA,DFW,MSP,N315DL,0900,5,677,1.9,0
2023-01-06,B6,JFK,DEN,N323DL,0900,5,2361,0.9,0
2023-01-06,UA,BOS,MSP,N114DL,2100,5,739,0.0,0
2023-01-07,B6,ATL,JFK,N119DL,1800,6,1638,0.0,0
2023-01-07,DL,LAX,ORD,N184DL,0700,6,752,2.7,0
2023-01-07,DL,BOS,LAX,N343DL,1600,6,1047,0.0,0
2023-01-07,DL,DFW,MIA,N108DL,0900,6,328,0.9,0
2023-01-07,B6,LAX,ORD,N106DL,0700,6,1198,0.0,0
2023-01-07,B6,LAX,JFK,N115DL,0700,6,207,0.0,0
2023-01-07,NK,DEN,LAX,N360DL,1600,6,1628,5.8,0
2023-01-07,WN,ORD,SEA,N303DL,0900,6,1408,0.0,0
2023-01-07,WN,DEN,MIA,N203DL,1900,6,748,29.9,0
2023-01-07,B6,BOS,JFK,N352DL,2000,6,1216,45.2,0
2023-01-07,B6,JFK,DFW,N295DL,0500,6,1352,0.0,0
2023-01-07,UA,ORD,MIA,N188DL,1300,6,2117,27.0,0
2023-01-07,NK,MSP,JFK,N153DL,2100,6,2462,0.0,0
2023-01-07,UA,BOS,SEA,N107DL,1100,6,842,0.0,0
2023-01-07,UA,MIA,BOS,N313DL,1200,6,1297,0.0,0
2023-01-07,AA,DFW,DEN,N162DL,1500,6,1045,0.0,0
2023-01-07,NK,BOS,DFW,N349DL,1500,6,1732,0.5,0
2023-01-07,UA,SEA,ATL,N125DL,1700,6,1926,0.0,0
2023-01-07,WN,ORD,LAX,N375DL,1700,6,1982,0.8,0
2023-01-07,WN,DEN,BOS,N371DL,0800,6,1820,0.0,0
2023-01-07,DL,DFW,ATL,N311DL,0600,6,2164,4.5,0
2023-01-07,DL,MSP,MIA,N376DL,0600,6,1140,0.0,0
2023-01-07,NK,LAX,MIA,N254DL,1700,6,766,0.0,0
2023-01-07,NK,ATL,MSP,N158DL,0600,6,333,5.9,0
2023-01-07,NK,MIA,BOS,N211DL,1600,6,1283,0.0,0
2023-01-07,AA,ORD,ATL,N399DL,0600,6,753,0.1,0
2023-01-07,NK,SEA,ATL,N330DL,1200,6,752,0.0,0
2023-01-07,AA,SEA,JFK,N332DL,1600,6,259,0.0,0
2023-01-07,DL,JFK,MSP,N186DL,0900,6,219,0.0,0
2023-01-07,NK,ATL,MSP,N282DL,2100,6,1045,0.0,0
2023-01-07,AA,DEN,LAX,N186DL,0500,6,2394,18.9,0
2023-01-07,WN,DEN,ORD,N209DL,1300,6,1924,2.6,0
2023-01-07,AA,DFW,ATL,N195DL,0500,6,1367,3.3,0
2023-01-07,WN,DFW,ATL,N358DL,0800,6,2038,0.0,0
2023-01-07,WN,DFW,MSP,N135DL,0900,6,1584,0.0,0
2023-01-07,NK,MSP,LAX,N176DL,1900,6,1664,8.5,0
2023-01-07,UA,DFW,BOS,N387DL,1700,6,1544,5.8,0
2023-01-07,NK,JFK,DFW,N122DL,0700,6,1474,0.0,0
2023-01-07,AA,ORD,DEN,N156DL,1600,6,2228,0.0,0
2023-01-07,WN,LAX,DFW,N163DL,1400,6,1307,0.0,0
2023-01-07,NK,MSP,JFK,N108DL,2000,6,647,1.7,0
2023-01-07,UA,ATL,BOS,N329DL,0800,6,1714,0.0,0
2023-01-07,DL,LAX,MSP,N177DL,0800,6,1433,0.0,0
2023-01-07,WN,ATL,MSP,N348DL,1100,6,1635,0.0,0
2023-01-07,DL,MIA,DFW,N185DL,2100,6,1328,26.6,0
2023-01-07,UA,JFK,BOS,N116DL,1400,6,1322,0.0,0
2023-01-07,UA,SEA,MIA,N276DL,1000,6,1940,32.1,0
2023-01-07,AA,DFW,MIA,N362DL,1900,6,1077,0.0,0
2023-01-07,WN,LAX,ORD,N393DL,1100,6,1434,0.0,0
2023-01-07,DL,MIA,BOS,N342DL,0900,6,2384,0.0,0
2023-01-07,AA,DFW,DEN,N337DL,1300,6,1913,7.4,0
2023-01-07,AA,DEN,ATL,N178DL,1700,6,217,0.0,0
2023-01-07,AA,ATL,MSP,N102DL,1500,6,720,0.0,0
2023-01-07,DL,MIA,ORD,N121DL,1600,6,734,0.0,0
2023-01-07,NK,MSP,JFK,N325DL,0700,6,244,0.0,0
2023-01-07,NK,BOS,ATL,N314DL,1000,6,1523,6.7,0
2023-01-07,NK,ORD,LAX,N239DL,0500,6,1626,34.6,0
2023-01-07,AA,ORD,MSP,N115DL,1000,6,1422,9.4,0
2023-01-08,UA,DFW,MSP,N305DL,1400,7,1191,7.1,0
2023-01-08,UA,BOS,SEA,N356DL,0800,7,2414,43.1,0
2023-01-08,B6,SEA,MSP,N182DL,1100,7,901,0.0,0
2023-01-08,DL,MIA,BOS,N392DL,1800,7,1314,0.0,0
2023-01-08,UA,MIA,SEA,N111DL,2000,7,1535,40.4,0
2023-01-08,DL,ATL,MSP,N354DL,0600,7,557,1.3,0
2023-01-08,WN,ORD,BOS,N370DL,1900,7,727,0.0,0
2023-01-08,WN,BOS,MIA,N214DL,1700,7,758,0.0,0
2023-01-08,B6,SEA,ATL,N171DL,2100,7,533,0.0,0
2023-01-08,B6,DFW,MSP,N129DL,1200,7,1457,0.5,0
2023-01-08,DL,MSP,ATL,N238DL,1900,7,218,62.6,0
2023-01-08,B6,SEA,ATL,N244DL,1300,7,620,0.0,0
2023-01-08,WN,ORD,SEA,N286DL,1200,7,520,0.0,0
2023-01-08,NK,DFW,MSP,N120DL,1800,7,1111,1.1,0
2023-01-08,NK,ORD,BOS,N249DL,1700,7,1103,0.0,0
2023-01-08,NK,MIA,ATL,N273DL,1500,7,1102,3.8,0
2023-01-08,DL,BOS,MSP,N308DL,1900,7,811,0.2,0
2023-01-08,WN,JFK,LAX,N247DL,1400,7,1949,0.0,0
2023-01-08,NK,JFK,SEA,N190DL,2200,7,1212,42.2,0
2023-01-08,DL,ATL,ORD,N188DL,2000,7,2261,1.4,0
2023-01-08,NK,LAX,ATL,N246DL,1600,7,1580,0.0,0
2023-01-08,UA,BOS,LAX,N359DL,1400,7,2111,0.0,0
2023-01-08,DL,ATL,ORD,N120DL,1000,7,622,0.0,0
2023-01-08,NK,LAX,JFK,N309DL,1100,7,1362,17.6,0
2023-01-08,AA,ATL,DEN,N383DL,1500,7,726,0.0,0
2023-01-08,NK,SEA,ATL,N312DL,1500,7,2228,0.0,0
2023-01-08,WN,MIA,LAX,N251DL,1200,7,2023,0.2,0
2023-01-08,UA,DFW,MSP,N323DL,0800,7,1685,2.9,0
2023-01-08,DL,ORD,SEA,N105DL,0700,7,657,0.0,0
2023-01-08,UA,SEA,DEN,N179DL,0700,7,1010,23.4,0
2023-01-08,AA,JFK,LAX,N349DL,2100,7,1872,0.0,0
2023-01-08,NK,BOS,JFK,N185DL,1900,7,1313,0.0,0
2023-01-08,B6,MSP,ATL,N275DL,1400,7,862,3.4,0
2023-01-08,WN,ATL,MSP,N374DL,0900,7,1116,0.0,0
2023-01-08,B6,DFW,LAX,N145DL,0700,7,1801,0.0,0
2023-01-08,AA,MIA,ORD,N223DL,0700,7,545,56.2,0
2023-01-08,UA,DFW,MSP,N200DL,1000,7,2371,0.0,0
2023-01-08,DL,MSP,DEN,N126DL,1800,7,2272,33.7,0
2023-01-08,AA,MIA,LAX,N229DL,0800,7,1905,0.0,0
2023-01-08,WN,LAX,MIA,N245DL,1300,7,1098,0.0,0
2023-01-08,NK,DEN,JFK,N265DL,0700,7,1597,0.0,0
2023-01-08,DL,LAX,ORD,N219DL,1600,7,1063,0.0,0
2023-01-08,DL,JFK,LAX,N166DL,2100,7,1677,0.0,0
2023-01-08,B6,LAX,ORD,N173DL,2000,7,1321,0.0,0
2023-01-08,AA,LAX,SEA,N353DL,1800,7,1426,0.0,0
2023-01-08,NK,MIA,DFW,N369DL,1000,7,776,4.4,0
2023-01-08,UA,ATL,MSP,N101DL,2000,7,1872,35.2,0
2023-01-08,DL,ORD,SEA,N102DL,1000,7,2322,0.0,0
2023-01-08,NK,DEN,JFK,N171DL,0700,7,630,6.8,0
2023-01-08,UA,BOS,ORD,N239DL,0700,7,1218,0.0,0
2023-01-08,B6,SEA,JFK,N310DL,1900,7,1073,6.8,0
2023-01-08,NK,MSP,ATL,N380DL,1300,7,1496,2.9,0
2023-01-08,WN,MSP,ATL,N291DL,0900,7,998,0.0,0
2023-01-08,AA,DFW,SEA,N347DL,0800,7,681,0.0,0
2023-01-08,DL,MSP,DFW,N128DL,1600,7,1704,0.0,0
2023-01-08,NK,DEN,DFW,N146DL,2100,7,985,0.0,0
2023-01-08,B6,MIA,MSP,N205DL,2000,7,1843,9.4,0
2023-01-08,B6,ORD,DEN,N253DL,0800,7,1672,62.6,0
2023-01-08,NK,ATL,MIA,N213DL,2100,7,2244,0.0,0
2023-01-08,NK,LAX,SEA,N125DL,2100,7,730,0.0,0
2023-01-08,B6,ATL,DEN,N173DL,1300,7,2194,0.0,0
2023-01-08,UA,MIA,ORD,N267DL,1200,7,2140,0.0,0
2023-01-08,AA,MIA,LAX,N186DL,1800,7,1999,4.2,0
2023-01-08,NK,SEA,DFW,N197DL,0600,7,1970,1.2,0
2023-01-08,AA,JFK,LAX,N178DL,1200,7,1724,2.2,0
2023-01-08,B6,BOS,SEA,N208DL,1500,7,681,0.0,0
2023-01-09,DL,ATL,MSP,N262DL,0900,1,393,0.0,0
2023-01-09,NK,JFK,SEA,N201DL,1800,1,1614,0.0,0
2023-01-09,B6,JFK,SEA,N177DL,1300,1,2330,0.0,0
2023-01-09,DL,DEN,ATL,N208DL,1900,1,2119,2.3,0
2023-01-09,B6,ATL,SEA,N202DL,1500,1,2200,5.7,0
2023-01-09,WN,MIA,DEN,N353DL,2100,1,1119,0.0,0
2023-01-09,DL,MSP,DEN,N255DL,1100,1,509,0.0,0
2023-01-09,NK,ORD,BOS,N399DL,1000,1,918,0.7,0
2023-01-09,B6,ORD,DEN,N343DL,1400,1,1353,0.0,0
2023-01-09,NK,MSP,LAX,N123DL,1100,1,2359,6.1,0
2023-01-09,NK,LAX,JFK,N225DL,1200,1,964,0.0,0
2023-01-09,DL,ORD,DEN,N131DL,0700,1,670,1.5,0
2023-01-09,NK,ORD,MSP,N252DL,0600,1,828,4.2,0
2023-01-09,UA,JFK,DFW,N254DL,2100,1,2034,0.3,0
2023-01-09,DL,DFW,DEN,N380DL,1600,1,1996,70.6,0
2023-01-09,AA,DFW,SEA,N154DL,1400,1,976,0.0,0
2023-01-09,NK,ATL,DFW,N255DL,0600,1,1500,0.0,0
2023-01-09,DL,ATL,MSP,N287DL,1700,1,2201,0.0,0
2023-01-09,DL,DEN,ATL,N389DL,2100,1,2029,1.8,0
2023-01-09,B6,DEN,ORD,N167DL,0700,1,1209,0.0,0
2023-01-09,B6,MSP,DFW,N284DL,1400,1,1098,0.0,0
2023-01-09,NK,DEN,SEA,N396DL,1900,1,2117,0.0,0
2023-01-09,B6,JFK,ORD,N213DL,1400,1,1748,0.0,0
2023-01-09,AA,LAX,ORD,N335DL,1000,1,1993,0.0,0
2023-01-09,WN,ATL,MSP,N224DL,0600,1,1287,0.0,0
2023-01-09,AA,MIA,JFK,N287DL,2100,1,1806,5.7,0
2023-01-09,UA,ATL,MSP,N113DL,1300,1,1913,3.0,0
2023-01-09,WN,ATL,LAX,N398DL,0800,1,828,0.4,0
2023-01-09,NK,MSP,MIA,N331DL,2200,1,383,51.2,0
2023-01-09,NK,MIA,DEN,N339DL,1900,1,2115,0.0,0
2023-01-09,AA,DFW,MSP,N359DL,1600,1,531,0.0,0
2023-01-09,NK,DEN,ORD,N277DL,2200,1,614,3.1,0
2023-01-09,NK,ATL,DEN,N291DL,1300,1,1043,0.0,0
2023-01-09,WN,JFK,DFW,N177DL,1000,1,2469,0.0,0
2023-01-09,B6,BOS,DFW,N168DL,1300,1,1810,0.0,0
2023-01-09,AA,ATL,MIA,N324DL,1000,1,2458,0.0,0
2023-01-09,AA,LAX,SEA,N138DL,0600,1,2339,0.0,0
2023-01-09,UA,BOS,MSP,N116DL,1000,1,1836,0.8,0
2023-01-09,NK,SEA,JFK,N116DL,2000,1,2380,0.0,0
2023-01-09,AA,LAX,JFK,N396DL,1700,1,1544,0.0,0
2023-01-09,B6,BOS,LAX,N186DL,1900,1,2087,28.7,0
2023-01-09,WN,DEN,JFK,N283DL,1800,1,2126,0.0,0
2023-01-09,UA,MIA,SEA,N308DL,0800,1,1651,0.0,0
2023-01-09,B6,MSP,ORD,N303DL,1900,1,2201,0.0,0
2023-01-09,AA,BOS,MIA,N275DL,1100,1,2434,0.0,0
2023-01-09,UA,MIA,DEN,N161DL,2000,1,619,0.0,0
2023-01-09,NK,JFK,SEA,N354DL,1900,1,345,2.4,0
2023-01-09,B6,MIA,LAX,N160DL,2200,1,1167,4.6,0
2023-01-09,B6,MSP,DFW,N203DL,1800,1,1502,2.1,0
2023-01-09,DL,LAX,BOS,N223DL,1700,1,2369,0.0,0
2023-01-09,AA,DEN,MSP,N137DL,1600,1,2365,0.0,0
2023-01-09,UA,ATL,JFK,N376DL,0900,1,245,0.0,0
2023-01-09,WN,BOS,MIA,N292DL,2100,1,2171,0.0,0
2023-01-09,UA,ATL,SEA,N218DL,2100,1,1370,9.6,0
2023-01-09,NK,BOS,ATL,N262DL,1600,1,2477,32.4,0
2023-01-09,NK,DFW,ORD,N149DL,2000,1,1204,0.0,0
2023-01-09,WN,ORD,ATL,N278DL,0500,1,1060,0.0,0
2023-01-09,WN,JFK,DFW,N103DL,1600,1,2305,2.7,0
2023-01-09,UA,MSP,BOS,N282DL,1800,1,221,0.0,0
2023-01-09,NK,SEA,LAX,N180DL,2000,1,802,1.6,0
2023-01-09,WN,MIA,ATL,N243DL,1500,1,820,4.1,0
2023-01-09,UA,DEN,DFW,N244DL,1200,1,2105,0.0,0
2023-01-09,UA,BOS,LAX,N134DL,1500,1,212,3.1,0
2023-01-09,WN,ATL,JFK,N302DL,1100,1,1968,0.0,0
2023-01-09,WN,MIA,ORD,N201DL,1600,1,816,0.0,0
2023-01-09,B6,ORD,BOS,N303DL,1700,1,1611,0.0,0
2023-01-09,WN,DEN,DFW,N378DL,2000,1,2444,0.0,0
2023-01-09,NK,JFK,ATL,N334DL,1400,1,2162,0.0,0
2023-01-09,B6,ATL,JFK,N244DL,1400,1,641,0.0,0
2023-01-09,AA,ORD,MIA,N286DL,2100,1,2139,1.4,0
2023-01-09,B6,BOS,ORD,N225DL,0600,1,1993,2.4,0
2023-01-09,DL,BOS,DFW,N230DL,1200,1,2144,50.0,0
2023-01-09,DL,DEN,ATL,N304DL,0800,1,429,46.1,0
2023-01-09,DL,BOS,DFW,N268DL,2200,1,1873,9.2,0
2023-01-09,DL,MIA,DFW,N297DL,1300,1,2444,4.4,0
2023-01-10,UA,LAX,SEA,N326DL,1500,2,1468,0.0,0
2023-01-10,WN,DFW,ORD,N280DL,0800,2,1252,0.6,0
2023-01-10,WN,ORD,MSP,N259DL,1200,2,1326,6.2,0
2023-01-10,DL,ATL,ORD,N241DL,1300,2,1538,1.3,0
2023-01-10,WN,LAX,BOS,N284DL,0800,2,1042,1.7,0
2023-01-10,WN,DFW,MIA,N156DL,1300,2,808,1.1,0
2023-01-10,NK,SEA,ATL,N358DL,1600,2,1231,2.5,0
2023-01-10,WN,SEA,BOS,N272DL,0500,2,2026,0.0,0
2023-01-10,WN,LAX,ORD,N154DL,1400,2,1971,0.0,0
2023-01-10,DL,MSP,JFK,N197DL,0600,2,403,33.1,0
2023-01-10,WN,MSP,JFK,N272DL,1500,2,2040,23.5,0
2023-01-10,DL,SEA,ORD,N272DL,0800,2,1805,0.9,0
2023-01-10,DL,BOS,SEA,N348DL,1700,2,275,2.6,0
2023-01-10,AA,BOS,LAX,N222DL,0500,2,1460,0.0,0
2023-01-10,B6,ATL,BOS,N187DL,1500,2,1931,0.0,0
2023-01-10,DL,JFK,DEN,N372DL,1800,2,714,54.9,0
2023-01-10,UA,SEA,DFW,N393DL,1500,2,1760,0.0,0
2023-01-10,AA,SEA,BOS,N373DL,1100,2,2329,0.0,0
2023-01-10,DL,DEN,MSP,N371DL,1700,2,1866,0.0,0
2023-01-10,DL,LAX,MSP,N345DL,1100,2,1862,0.0,0
2023-01-10,NK,DFW,MSP,N328DL,2000,2,1081,0.0,0
2023-01-10,WN,DEN,BOS,N240DL,0700,2,1726,2.9,0
2023-01-10,DL,MIA,DFW,N357DL,1100,2,1330,16.3,0
2023-01-10,NK,BOS,MIA,N307DL,1200,2,894,3.5,0
2023-01-10,WN,DFW,JFK,N266DL,1800,2,2063,0.0,0
2023-01-10,AA,JFK,DFW,N248DL,0700,2,225,1.0,0
2023-01-10,DL,MSP,ATL,N175DL,1600,2,1619,0.0,0
2023-01-10,DL,LAX,DFW,N309DL,0800,2,1977,37.2,0
2023-01-10,DL,BOS,MSP,N106DL,1200,2,909,0.0,0
2023-01-10,UA,LAX,JFK,N374DL,1000,2,1642,25.6,0
2023-01-10,AA,ATL,DEN,N205DL,1800,2,1567,3.5,0
2023-01-10,DL,MIA,DFW,N251DL,1100,2,1122,0.0,0
2023-01-10,AA,MSP,JFK,N321DL,1100,2,2302,0.0,0
2023-01-10,WN,MSP,ATL,N308DL,0500,2,1567,2.0,0
2023-01-10,WN,BOS,ATL,N208DL,0600,2,1477,1.5,0
2023-01-10,AA,DFW,SEA,N259DL,1500,2,240,0.0,0
2023-01-10,DL,DEN,ORD,N125DL,1800,2,958,0.0,0
2023-01-10,AA,DFW,JFK,N319DL,1400,2,1968,2.0,0
2023-01-10,B6,JFK,ORD,N217DL,1100,2,718,5.5,0
2023-01-10,NK,DEN,LAX,N381DL,0900,2,1422,0.0,0
2023-01-10,NK,JFK,DFW,N376DL,0600,2,1417,0.0,0
2023-01-10,DL,BOS,DEN,N141DL,0500,2,1076,3.6,0
2023-01-10,DL,BOS,JFK,N230DL,1400,2,608,2.3,0
2023-01-10,DL,BOS,DFW,N300DL,1800,2,1048,0.0,0
2023-01-10,WN,ORD,BOS,N356DL,1000,2,1372,0.3,0
2023-01-10,UA,BOS,ATL,N258DL,2000,2,709,4.7,0
2023-01-10,DL,LAX,BOS,N134DL,0600,2,1803,0.3,0
2023-01-10,UA,ATL,BOS,N371DL,0900,2,893,34.4,0
2023-01-10,AA,MIA,ATL,N292DL,2100,2,1656,0.0,0
2023-01-10,AA,BOS,LAX,N298DL,1400,2,1484,56.3,0
2023-01-10,B6,MSP,LAX,N288DL,1300,2,534,6.8,0
2023-01-10,NK,DEN,SEA,N378DL,1200,2,1374,29.1,0
2023-01-10,WN,ATL,MSP,N108DL,1700,2,241,0.0,0
2023-01-10,WN,MSP,DFW,N235DL,2100,2,1606,1.6,0
2023-01-10,AA,ORD,MIA,N378DL,1500,2,1903,0.5,0
2023-01-10,AA,DEN,ORD,N108DL,2100,2,1010,4.6,0
2023-01-10,AA,JFK,ORD,N276DL,1900,2,800,0.0,0
2023-01-10,UA,SEA,JFK,N383DL,0800,2,1886,35.8,0
2023-01-10,NK,DEN,MIA,N318DL,1700,2,1708,0.0,0
2023-01-10,DL,DFW,SEA,N171DL,1200,2,1435,0.0,0
2023-01-10,UA,DFW,MIA,N254DL,1100,2,563,0.0,0
2023-01-10,UA,JFK,SEA,N249DL,0900,2,1364,2.4,0
2023-01-10,WN,DFW,LAX,N395DL,1100,2,1698,0.0,0
2023-01-10,B6,MIA,BOS,N329DL,0800,2,880,5.2,0
2023-01-10,WN,LAX,ORD,N338DL,0900,2,375,5.0,0
2023-01-10,UA,ATL,DFW,N127DL,1500,2,1775,0.0,0
2023-01-10,NK,BOS,ORD,N387DL,2200,2,1400,0.0,0
2023-01-10,B6,DFW,LAX,N361DL,1500,2,420,32.7,0
2023-01-10,WN,LAX,MSP,N225DL,0500,2,1434,0.0,0
2023-01-10,WN,MIA,LAX,N320DL,2100,2,719,0.0,0
2023-01-10,DL,JFK,SEA,N272DL,1900,2,260,2.4,0
2023-01-10,B6,ATL,SEA,N187DL,1100,2,1504,0.0,0
2023-01-11,NK,SEA,LAX,N160DL,0700,3,311,0.0,0
2023-01-11,NK,JFK,ATL,N217DL,1100,3,2281,0.0,0
2023-01-11,NK,MSP,DFW,N380DL,1400,3,2489,0.0,0
2023-01-11,WN,BOS,JFK,N378DL,1900,3,2302,0.0,0
2023-01-11,WN,DFW,MSP,N244DL,1200,3,299,0.0,0
2023-01-11,NK,MIA,DFW,N290DL,1100,3,629,0.0,0
2023-01-11,WN,SEA,ORD,N286DL,0900,3,1811,7.6,0
2023-01-11,NK,BOS,LAX,N397DL,0800,3,1974,2.1,0
2023-01-11,UA,DEN,DFW,N146DL,0800,3,367,0.0,0
2023-01-11,B6,DFW,ATL,N334DL,0900,3,1530,4.0,0
2023-01-11,NK,LAX,DEN,N142DL,2200,3,1465,0.0,0
2023-01-11,AA,JFK,SEA,N374DL,0600,3,675,0.0,0
2023-01-11,WN,LAX,ORD,N309DL,0800,3,954,1.9,0
2023-01-11,NK,JFK,LAX,N196DL,1600,3,1893,0.0,0
2023-01-11,UA,SEA,ORD,N246DL,1600,3,1952,21.8,0
2023-01-11,AA,ATL,MIA,N307DL,2200,3,1061,2.3,0
2023-01-11,B6,BOS,SEA,N331DL,0700,3,2155,0.0,0
2023-01-11,B6,ATL,MSP,N208DL,1600,3,1711,0.0,0
2023-01-11,NK,BOS,MSP,N166DL,1800,3,505,3.6,0
2023-01-11,AA,LAX,JFK,N399DL,1300,3,1591,0.0,0
2023-01-11,AA,ORD,JFK,N254DL,2200,3,1743,0.0,0
2023-01-11,UA,MSP,ORD,N239DL,1400,3,975,0.0,0
2023-01-11,AA,ATL,ORD,N236DL,1100,3,215,0.0,0
2023-01-11,DL,ORD,DFW,N297DL,1800,3,664,3.5,0
2023-01-11,NK,MSP,JFK,N199DL,0700,3,716,0.0,0
2023-01-11,NK,LAX,DFW,N263DL,1100,3,2253,0.0,0
2023-01-11,B6,SEA,LAX,N374DL,1600,3,2197,0.0,0
2023-01-11,NK,MIA,LAX,N295DL,1000,3,508,0.0,0
2023-01-11,AA,DEN,LAX,N218DL,1000,3,460,0.0,0
2023-01-11,NK,MIA,LAX,N368DL,0800,3,2118,1.4,0
2023-01-11,UA,MSP,ORD,N241DL,0900,3,1433,0.0,0
2023-01-11,DL,JFK,LAX,N301DL,0900,3,1188,0.3,0
2023-01-11,NK,DEN,JFK,N123DL,1600,3,2297,0.0,0
2023-01-11,NK,ORD,MSP,N240DL,2100,3,748,0.0,0
2023-01-11,DL,ORD,MSP,N155DL,0700,3,2411,0.0,0
2023-01-11,AA,ATL,ORD,N242DL,2200,3,940,3.5,0
2023-01-11,WN,JFK,BOS,N271DL,1900,3,664,0.0,0
2023-01-11,DL,BOS,JFK,N372DL,1000,3,968,0.0,0
2023-01-11,NK,ORD,DFW,N372DL,1400,3,1112,0.0,0
2023-01-11,UA,LAX,MSP,N352DL,0600,3,601,6.6,0
2023-01-11,DL,MIA,SEA,N323DL,0600,3,1755,35.3,0
2023-01-11,UA,ATL,ORD,N294DL,1000,3,1412,2.9,0
2023-01-11,DL,SEA,MSP,N263DL,0500,3,1219,0.0,0
2023-01-11,AA,SEA,MSP,N139DL,1700,3,567,0.0,0
2023-01-11,AA,JFK,ATL,N263DL,1700,3,2448,0.0,0
2023-01-11,B6,ATL,LAX,N106DL,2000,3,2379,0.0,0
2023-01-11,B6,LAX,BOS,N192DL,2000,3,2420,2.5,0
2023-01-11,DL,LAX,DFW,N143DL,1100,3,1740,0.0,0
2023-01-11,WN,MIA,BOS,N388DL,1000,3,916,0.0,0
2023-01-11,NK,ORD,ATL,N291DL,1500,3,1693,0.0,0
2023-01-11,NK,LAX,BOS,N382DL,0700,3,491,0.0,0
2023-01-11,NK,DEN,ATL,N365DL,2100,3,683,1.0,0
2023-01-11,NK,ORD,LAX,N145DL,1000,3,859,0.2,0
2023-01-11,NK,DEN,JFK,N213DL,0900,3,230,0.0,0
2023-01-11,WN,MIA,SEA,N375DL,0700,3,1910,0.0,0
2023-01-11,B6,MSP,JFK,N194DL,2000,3,1696,0.0,0
2023-01-11,WN,LAX,ATL,N105DL,1700,3,2447,0.0,0
2023-01-11,UA,SEA,DEN,N140DL,1900,3,1249,51.4,0
2023-01-12,NK,MIA,ORD,N318DL,1800,4,2325,0.0,0
2023-01-12,DL,JFK,DFW,N276DL,1800,4,284,0.0,0
2023-01-12,NK,BOS,LAX,N204DL,2000,4,1751,2.1,0
2023-01-12,B6,BOS,DEN,N337DL,0600,4,950,0.0,0
2023-01-12,WN,LAX,SEA,N111DL,1500,4,1778,0.0,0
2023-01-12,DL,ATL,LAX,N173DL,1300,4,314,0.0,0
2023-01-12,UA,JFK,MIA,N360DL,1500,4,1425,9.2,0
2023-01-12,UA,MSP,SEA,N112DL,1800,4,1128,0.0,0
2023-01-12,DL,DEN,LAX,N384DL,0900,4,815,0.0,0
2023-01-12,WN,BOS,ATL,N205DL,1800,4,2275,0.0,0
2023-01-12,DL,LAX,SEA,N363DL,2200,4,1854,0.8,0
2023-01-12,DL,ATL,MIA,N257DL,1900,4,2222,0.0,0
2023-01-12,WN,JFK,MSP,N131DL,1400,4,495,0.0,0
2023-01-12,UA,BOS,DEN,N327DL,2000,4,1304,0.0,0
2023-01-12,UA,BOS,ORD,N153DL,0900,4,835,0.2,0
2023-01-12,NK,DEN,SEA,N131DL,1600,4,697,0.0,0
2023-01-12,WN,DEN,MSP,N156DL,1900,4,1535,0.0,0
2023-01-12,WN,MSP,DEN,N347DL,0900,4,1983,0.0,0
